lkne	37.71	114.68
lhip	43.16	88.22
rhip	57.39	90.59
rkne	54.66	119.24
rank	52.77	144.24
lwr	18.85	38.04
lelb	35.93	54.46
lsho	43.99	41.87
rsho	63.91	44.06
relb	68.77	64.31
rwr	48.85	68.69
hbot	50.75	38.22
htop	50.87	17.78
		
lank	25.59	44.2
lkne	54.96	45.57
lhip	62.62	41.95
rhip	58.15	61.54
rkne	61.02	71.27
rank	22.72	56.05
lwr	106.99	85.75
lelb	91.98	70.02
lsho	107.62	49.06
rsho	102.2	30.22
relb	113.05	48.69
rwr	139.54	64.91
hbot	113.37	38.96
htop	127.73	29.97
		
lank	128.5	280.15
lkne	133.34	225.77
lhip	138.72	184.3
rhip	152.71	181.07
rkne	176.92	221.62
rank	178.53	264.02
lwr	128.5	191.21
lelb	123.66	165.86
lsho	132.8	134.52
rsho	160.24	143.74
relb	165.62	176.46
rwr	167.77	191.67
hbot	150.56	128.07
htop	155.4	105.95
		
lank	127.81	170.8
lkne	117.83	126.58
lhip	131.55	101.22
rhip	148.39	103.17
rkne	154	149.67
rank	155.25	182.51
lwr	149.01	118.78
lelb	134.04	90.82
lsho	134.67	59.61
rsho	172.71	59.28
relb	177.08	84.32
rwr	192.67	107.4
hbot	154.63	55.05
htop	154.63	31.97
		
lank	46.4	158.74
lkne	50.55	117.61
lhip	46.58	84.48
rhip	64.55	87.21
rkne	64.2	125.02
rank	47.44	119.56
lwr	20.66	69.28
lelb	33.62	68.69
lsho	38.8	42.97
rsho	76.3	36.92
relb	93.06	53.49
rwr	108.09	61.87
hbot	54.87	35.17
htop	51.24	10.03
		
lank	128.33	186.09
lkne	132.86	149.87
lhip	134.51	116.89
rhip	153.87	113.65
rkne	164.99	149.57
rank	175.29	179.02
lwr	119.27	32.96
lelb	109.79	56.23
lsho	129.16	65.94
rsho	154.28	72.72
relb	172.41	85.08
rwr	188.89	96.27
hbot	136.98	66.24
htop	142.34	47.69
		
lank	65.95	161.31
lkne	68	121.43
lhip	67.09	85.63
rhip	79.6	80.42
rkne	83.01	122.56
rank	86.42	156.32
lwr	39.11	90.16
lelb	58.67	67.05
lsho	60.49	40.77
rsho	84.15	34.65
relb	93.24	58.89
rwr	92.79	83.14
hbot	68.22	30.57
htop	63.67	14.03
		
lank	50.46	186.46
lkne	60.41	136.55
lhip	54.3	98.51
rhip	74.71	92.58
rkne	80.99	137.54
rank	85.53	169.66
lwr	76.98	69.85
lelb	49.41	77.51
lsho	41.74	50.58
rsho	68.26	53.29
relb	86.4	71.08
rwr	90.59	51.32
hbot	59.88	52.31
htop	59.36	22.16
		
lank	84.3	196.58
lkne	106.98	157.88
lhip	104.71	118.42
rhip	110	115.43
rkne	131.17	142.89
rank	140.25	172.86
lwr	119.08	128.91
lelb	104.71	104.94
lsho	104.33	74.72
rsho	113.03	68.48
relb	113.41	81.71
rwr	123.24	79.22
hbot	112.27	63.99
htop	112.27	36.52
		
lank	75.39	194.72
lkne	69.07	154.94
lhip	64.62	119.58
rhip	81.71	117.5
rkne	81.71	156.5
rank	89.44	191.34
lwr	84.29	93.58
lelb	52.44	102.16
lsho	51.97	76.68
rsho	85.46	70.7
relb	88.5	100.86
rwr	55.49	94.1
hbot	67.9	67.32
htop	63.68	46
		
lank	66.82	189.11
lkne	61.33	138.68
lhip	80.2	121.77
rhip	111.77	128.36
rkne	108	156.45
rank	99.76	202.29
lwr	60.3	115.18
lelb	65.1	103.43
lsho	78.49	79.36
rsho	119.32	80.79
relb	126.53	106.58
rwr	123.1	127.79
hbot	97.7	73.34
htop	99.42	46.12
		
lank	44.53	170.49
lkne	59.73	125.79
lhip	57.56	82.25
rhip	69.29	82.45
rkne	72.77	127.73
rank	67.12	162.36
lwr	74.07	38.91
lelb	57.13	60.19
lsho	42.36	43.94
rsho	57.56	35.62
relb	72.33	57.1
rwr	78.63	40.07
hbot	57.34	30.39
htop	54.96	8.33
		
lank	34.53	135.25
lkne	66.79	114.27
lhip	75.9	79.37
rhip	73.44	79.92
rkne	100.78	96.08
rank	89.2	132.47
lwr	32.81	71.75
lelb	54.97	54.67
lsho	72.21	34.44
rsho	106.93	38.52
relb	117.52	57.83
rwr	120.23	48.55
hbot	89.45	30.35
htop	97.57	6.59
		
lank	167.58	131.75
lkne	140.6	135.44
lhip	145.88	95.92
rhip	169.63	95.7
rkne	180.19	133.05
rank	190.16	167.36
lwr	192.8	60.96
lelb	165.82	65.52
lsho	149.69	48.36
rsho	180.78	52.92
relb	187.52	75.51
rwr	194.27	57.7
hbot	167.29	45.76
htop	166.99	23.61
		
lank	50.77	152.79
lkne	40.18	106.19
lhip	72.82	83.48
rhip	63.94	84.07
rkne	78.83	126.13
rank	117.2	151.01
lwr	33.88	50.5
lelb	34.45	58.39
lsho	50.2	40.03
rsho	81.41	39.24
relb	92.86	67.48
rwr	109.47	87.23
hbot	61.37	33.71
htop	64.23	10.41
		
lank	57.83	151.38
lkne	64.21	108.09
lhip	72.07	79.98
rhip	53.08	79.63
rkne	67.65	114.9
rank	75.01	144.05
lwr	42.93	90.63
lelb	49.48	64.09
lsho	52.42	35.64
rsho	79.27	33.02
relb	90.73	56.76
rwr	65.52	60.6
hbot	61.1	29.7
htop	59.14	12.42
		
lank	18.39	151.97
lkne	34.5	110.16
lhip	40.21	81.66
rhip	64.21	83.51
rkne	78.82	110.36
rank	92.08	142.54
lwr	54.64	87.4
lelb	34.17	62.8
lsho	48.77	36.77
rsho	78.98	40.25
relb	76.3	64.65
rwr	75.12	85.76
hbot	67.74	36.56
htop	71.93	12.37
		
lank	93.1	206.64
lkne	85.72	160.93
lhip	83.27	127.71
rhip	97.67	128.02
rkne	108.91	162.45
rank	119.81	195.98
lwr	56.56	33.24
lelb	54.45	65.84
lsho	75.54	82.61
rsho	103.64	82.61
relb	115.59	106.07
rwr	112.78	120.7
hbot	85.37	72.85
htop	86.78	54.57
		
lank	54.05	156.43
lkne	44.93	120.99
lhip	46.6	90.61
rhip	61.49	86.56
rkne	62.71	120.79
rank	62.4	150.96
lwr	59.97	62.47
lelb	34.15	68.74
lsho	36.88	43.84
rsho	68.63	41.2
relb	77.59	61.25
rwr	71.97	53.76
hbot	54.05	39.79
htop	52.68	15.08
		
lank	103.09	142.1
lkne	96.99	101.01
lhip	132.43	118.77
rhip	153.39	114.58
rkne	193.02	136.12
rank	185.78	147.89
lwr	80.61	75.09
lelb	96.99	60.92
lsho	124.43	58.53
rsho	163.3	85.06
relb	164.82	123.35
rwr	156.06	153.07
hbot	135.1	68.9
htop	140.05	40.98
		
lank	28.64	105.65
lkne	73.98	100.28
lhip	101.75	60.19
rhip	107.47	59.81
rkne	136.88	93.37
rank	108.7	127.7
lwr	184.26	77.64
lelb	152.81	70.36
lsho	136.47	44.08
rsho	151.18	37.17
relb	173.64	57.5
rwr	195.7	66.14
hbot	152.81	29.69
htop	166.7	16.27
		
lank	166.64	62.83
lkne	124.13	65.66
lhip	105.75	55.16
rhip	114.17	36.99
rkne	145.58	48.67
rank	196.51	49.85
lwr	16.9	63.89
lelb	45.62	64.13
lsho	57.87	49.14
rsho	72.81	27.9
relb	57.11	38.76
rwr	36.43	43.83
hbot	51.36	36.64
htop	36.81	24.72
		
lank	41.38	112.85
lkne	32.65	91.58
lhip	48.22	74.06
rhip	70.86	70.76
rkne	53.88	80.35
rank	52.11	106.86
lwr	65.44	10.56
lelb	37.25	13.56
lsho	29.7	27.64
rsho	32.18	43.06
relb	42.91	42.76
rwr	57.06	56.84
hbot	27.46	40.51
htop	13.54	23.29
		
lank	42.37	173.24
lkne	49.77	134.94
lhip	51.77	93.05
rhip	61.8	91.48
rkne	65.65	133.59
rank	53.78	164.95
lwr	46.38	102.68
lelb	42.68	73.78
lsho	51.62	48.03
rsho	67.81	46.46
relb	61.33	71.32
rwr	71.51	96.18
hbot	59.64	41.98
htop	63.34	18.91
		
lank	158.6	348.65
lkne	173.8	299.97
lhip	162.85	259.17
rhip	171.36	259.17
rkne	191.42	309.18
rank	188.99	348.65
lwr	143.41	247.99
lelb	140.37	225.62
lsho	167.72	208.51
rsho	188.38	225.62
relb	177.44	251.94
rwr	192.64	278.25
hbot	176.23	207.85
htop	188.38	190.09
		
lank	64.76	138.48
lkne	52.19	110.44
lhip	59.52	84.11
rhip	79.43	83.69
rkne	76.29	107.45
rank	59.87	140.41
lwr	20.05	32.1
lelb	49.04	22.25
lsho	73.85	28.46
rsho	97.25	52.65
relb	108.78	55
rwr	134.63	51.15
hbot	87.47	38.74
htop	102.14	15.62
		
lank	127.47	211.81
lkne	122.93	181.92
lhip	116.44	153.1
rhip	127.79	154.9
rkne	129.41	181.92
rank	112.23	206.05
lwr	99.91	154.54
lelb	102.18	131.13
lsho	106.39	109.52
rsho	133.95	105.56
relb	132.33	123.21
rwr	141.41	149.14
hbot	122.6	104.84
htop	125.85	82.87
		
lank	4.09	108.56
lkne	69.85	83.09
lhip	83.81	53.29
rhip	112.04	51.29
rkne	145.59	67.03
rank	128.98	119.21
lwr	171.16	64.56
lelb	135.62	63.02
lsho	124.33	30.91
rsho	131.97	15.47
relb	156.88	32.92
rwr	179.13	44.19
hbot	135.29	28.9
htop	148.58	3.28
		
lank	28.31	154.51
lkne	54.41	129.63
lhip	66.29	97.43
rhip	64.19	97.19
rkne	80.27	129.14
rank	78.87	163.53
lwr	86.56	20.11
lelb	87.26	41.57
lsho	70.02	50.84
rsho	79.57	53.77
relb	95.18	44.74
rwr	91.69	22.55
hbot	75.61	49.87
htop	68.62	38.16
		
lank	71.49	208.41
lkne	63.9	140.67
lhip	65.23	98.48
rhip	84.57	102.2
rkne	79.64	159.53
rank	67.32	193.52
lwr	44.56	121.81
lelb	51.39	89.05
lsho	57.64	59.77
rsho	98.8	57.53
relb	113.59	84.83
rwr	136.16	94.76
hbot	70.73	51.08
htop	70.73	23.29
		
lank	31.64	90.05
lkne	59.83	69.2
lhip	84.98	62.59
rhip	108.01	68.15
rkne	136.5	78.41
rank	168.31	89.18
lwr	107.1	9.93
lelb	90.74	28.52
lsho	114.07	24.87
rsho	144.37	40.34
relb	140.13	62.24
rwr	153.47	62.42
hbot	131.04	28.18
htop	134.68	4.89
		
lank	83.75	189.97
lkne	78.84	136.17
lhip	80.07	95.45
rhip	96.85	96.64
rkne	99.51	138.78
rank	105.65	177.35
lwr	68.4	42.36
lelb	50.18	61.65
lsho	75.56	50.46
rsho	108.31	53.79
relb	108.11	88.07
rwr	113.02	113.07
hbot	87.03	46.41
htop	90.51	15.7
		
lank	29.14	133.42
lkne	74.38	121.37
lhip	86.98	75.42
rhip	83.42	76.18
rkne	102.16	118.86
rank	104.43	162.05
lwr	75.99	70.15
lelb	71.15	44.54
lsho	97.64	36.75
rsho	123.49	43.28
relb	136.74	70.65
rwr	149.99	93.5
hbot	118	35.5
htop	121.23	15.66
		
lank	195.71	221.94
lkne	196.34	186.82
lhip	203.27	162.87
rhip	189.42	161.56
rkne	190.68	186.5
rank	207.67	211.43
lwr	159.21	154.99
lelb	175.57	135.3
lsho	183.12	114.63
rsho	213.34	116.93
relb	216.49	142.52
rwr	219	161.88
hbot	191.94	117.26
htop	189.42	95.6
		
lank	28.97	145.39
lkne	43.82	116.36
lhip	54.54	88.31
rhip	57.01	86.75
rkne	70.71	119.28
rank	88.52	137.4
lwr	37.22	92.01
lelb	44.15	68.63
lsho	50.25	41.94
rsho	55.7	40.77
relb	66.91	63.76
rwr	87.53	72.14
hbot	58.66	34.54
htop	61.47	15.06
		
lank	75.58	179.45
lkne	77.92	142.4
lhip	89.64	107.81
rhip	103.23	109.28
rkne	93.62	152.95
rank	89.87	181.65
lwr	71.59	20.47
lelb	71.36	45.25
lsho	92.69	58.99
rsho	119.4	69.29
relb	120.34	99.22
rwr	112.84	124
hbot	103.47	57.27
htop	103.94	37.4
		
lank	54.92	160.95
lkne	67.02	119.88
lhip	52.35	89.88
rhip	60.33	84.8
rkne	91.21	79.26
rank	125.19	71.42
lwr	54.41	67.95
lelb	24.04	61.49
lsho	40.76	43.03
rsho	57.49	41.65
relb	74.22	46.72
rwr	104.85	46.03
hbot	53.38	36.11
htop	56.47	17.42
		
lank	25.44	138.65
lkne	44.71	113.07
lhip	59.75	86.5
rhip	55.69	87.1
rkne	74.11	111.49
rank	80.54	142.42
lwr	42.85	90.87
lelb	46.91	63.5
lsho	56.03	39.31
rsho	59.92	41.89
relb	60.59	65.48
rwr	73.78	89.68
hbot	62.28	33.56
htop	67.69	16.11
		
lank	31.73	138.63
lkne	32.27	104.4
lhip	37.84	79.74
rhip	52.51	76.19
rkne	49.19	108.3
rank	48.01	138.99
lwr	25.84	45.5
lelb	20.38	57.21
lsho	25.41	36.28
rsho	48.23	28.3
relb	63.23	38.41
rwr	48.44	53.66
hbot	36.98	28.12
htop	33.98	7.72
		
lank	47.73	176.02
lkne	42.68	144.59
lhip	54.16	108.07
rhip	71.37	104.69
rkne	95.94	129.84
rank	89.28	149.42
lwr	50.49	14
lelb	49.34	39.64
lsho	55.31	59.71
rsho	77.34	60.92
relb	98.23	68.17
rwr	101.9	51.49
hbot	66.09	58.74
htop	64.95	34.8
		
lank	33.91	127.24
lkne	60.53	93.2
lhip	84.12	76.72
rhip	110.41	77.43
rkne	128.6	101.18
rank	162.64	116.25
lwr	33.91	74.06
lelb	62.55	70.51
lsho	64.24	44.28
rsho	95.92	25.31
relb	115.46	41.62
rwr	112.09	47.29
hbot	75.36	30.8
htop	63.23	7.76
		
lank	24.22	162.15
lkne	41.66	124.99
lhip	63.4	99.25
rhip	83.79	97.24
rkne	93.99	131.48
rank	129.14	132.38
lwr	25.56	58.73
lelb	53.47	64.33
lsho	71.72	56.5
rsho	91.04	50.45
relb	74.94	58.29
rwr	38.44	56.72
hbot	80.3	47.09
htop	87.01	33.22
		
lank	53.18	147.4
lkne	54.01	125.91
lhip	55.84	99.2
rhip	77.73	100.25
rkne	68.94	112.77
rank	65.79	149.49
lwr	15.37	18.04
lelb	42.07	38.07
lsho	67.78	46.41
rsho	98.29	66.44
relb	106.91	95.66
rwr	106.08	82.3
hbot	88.84	51.63
htop	95.64	27.43
		
lank	34.14	162.35
lkne	51.19	120.48
lhip	57.28	79.52
rhip	68.64	78.37
rkne	84.88	119.55
rank	71.08	158.44
lwr	47.54	75.61
lelb	46.72	53.29
lsho	61.74	33.04
rsho	93.4	41.09
relb	105.98	69.39
rwr	127.5	96.08
hbot	92.59	25.68
htop	100.3	11.64
		
lank	28.03	142.89
lkne	35.51	133.89
lhip	49.26	103.21
rhip	68.06	105.52
rkne	62.2	127.2
rank	44.2	149.81
lwr	28.84	104.36
lelb	39.76	82.91
lsho	51.48	62.61
rsho	83.22	54.53
relb	105.06	52.46
rwr	122.44	38.15
hbot	67.65	58.92
htop	68.06	36.08
		
lank	73.71	151.12
lkne	62.18	109.77
lhip	77.95	77.54
rhip	70.47	78.9
rkne	78.15	114.62
rank	84.83	148.79
lwr	33.66	72.69
lelb	46.6	58.91
lsho	57.32	33.09
rsho	90.29	32.31
relb	94.74	56.19
rwr	94.94	80.65
hbot	71.28	24.35
htop	72.09	4.36
		
lank	30.32	155.53
lkne	28.36	108.29
lhip	28.54	64.95
rhip	45.83	67.86
rkne	47.25	111.6
rank	39.05	145.81
lwr	64.54	74.47
lelb	34.6	54.25
lsho	30.68	22.57
rsho	68.46	25.29
relb	79.33	53.86
rwr	81.11	73.3
hbot	55.09	30.34
htop	58.3	3.52
		
lank	88.81	172.74
lkne	92.23	132.58
lhip	95.65	94.63
rhip	118.3	94.88
rkne	115.73	132.08
rank	113.17	168.06
lwr	43.94	66.54
lelb	69.15	61.61
lsho	88.81	49.05
rsho	125.14	49.54
relb	142.66	64.32
rwr	129.41	89.21
hbot	105.05	43.63
htop	105.9	20.71
		
lank	83.26	156.71
lkne	51.01	125
lhip	74.98	91.51
rhip	88.86	87.71
rkne	81.47	118.3
rank	105.66	154.03
lwr	54.37	93.52
lelb	53.03	74.98
lsho	57.73	50.64
rsho	77.66	42.82
relb	88.42	56.89
rwr	84.61	69.84
hbot	63.78	42.6
htop	57.73	21.61
		
lank	23.84	142.74
lkne	42.81	110.41
lhip	42.17	86.54
rhip	55.3	84.04
rkne	77.52	108.67
rank	76.06	136.58
lwr	60.33	75.57
lelb	37.46	65.37
lsho	36.49	40.73
rsho	59.84	37.27
relb	80.11	46.12
rwr	80.92	33.99
hbot	53.36	35.15
htop	56.11	14.17
		
lank	52.54	176.95
lkne	42.18	131.58
lhip	47.89	104.19
rhip	71.01	98.93
rkne	72.96	153.94
rank	76.57	159.2
lwr	11.84	74.61
lelb	16.05	87.75
lsho	31.97	63.21
rsho	62	53.79
relb	79.27	53.35
rwr	91.89	38.67
hbot	48.64	49.62
htop	49.39	24.42
		
lank	22.28	140.04
lkne	51.5	117.42
lhip	57.52	84.5
rhip	54.77	85.1
rkne	69.03	117.02
rank	69.38	148.33
lwr	52.71	90.96
lelb	52.53	64.3
lsho	59.07	40.67
rsho	60.27	37.43
relb	58.21	65.11
rwr	78.32	81.06
hbot	61.64	33.8
htop	68.86	17.84
		
lank	87.18	178.2
lkne	72.07	147.88
lhip	85.25	108.49
rhip	101.66	108.8
rkne	104.88	161.94
rank	101.02	193.51
lwr	55.98	114.74
lelb	64.67	94.11
lsho	69.49	65.35
rsho	109.7	62.85
relb	121.92	92.86
rwr	127.71	117.55
hbot	89.11	59.1
htop	87.83	34.09
		
lank	39.88	141.45
lkne	46.86	108.79
lhip	49.3	78.62
rhip	48.81	79.01
rkne	66.84	103.6
rank	70.9	138.38
lwr	59.21	83.62
lelb	53.03	54.99
lsho	56.61	33.86
rsho	53.36	32.32
relb	54.17	56.15
rwr	74.15	74.01
hbot	58.56	28.29
htop	61.15	10.04
		
lank	53.42	148.34
lkne	43.95	111.49
lhip	54.54	77.72
rhip	60	78.96
rkne	49.57	105.52
rank	60.32	133.93
lwr	34.16	66.2
lelb	39.78	39.02
lsho	44.59	31.61
rsho	60.16	33.46
relb	76.05	44.58
rwr	64.33	53.43
hbot	40.26	34.49
htop	33.68	17.2
		
lank	17.48	177.92
lkne	47.73	150.93
lhip	43.3	110.69
rhip	39.45	109.97
rkne	63.54	130.69
rank	52.74	161.53
lwr	13.24	94.07
lelb	39.83	79.86
lsho	65.85	76.24
rsho	91.87	92.38
relb	97.07	109.73
rwr	113.06	115.75
hbot	82.23	78.89
htop	92.25	58.65
		
lank	39.93	140.68
lkne	39.03	102.64
lhip	38.13	69.44
rhip	54.23	70.47
rkne	64.28	101.43
rank	58.61	139.12
lwr	14.16	55.43
lelb	17.51	39.18
lsho	32.85	26.38
rsho	63.9	21.71
relb	79.23	30.53
rwr	81.03	43.85
hbot	50.11	28.28
htop	50.24	10.47
		
lank	133.12	249.52
lkne	115.16	211.38
lhip	104.65	167.62
rhip	123.29	166.82
rkne	121.26	200.14
rank	118.55	235.06
lwr	81.94	70.07
lelb	95.16	92.95
lsho	110.41	116.23
rsho	140.92	130.69
relb	146.01	149.96
rwr	155.5	164.01
hbot	122.96	117.44
htop	133.8	100.58
		
lank	71.15	207.14
lkne	72.91	171.19
lhip	74.67	137.87
rhip	78.2	139.85
rkne	84.67	173.82
rank	84.96	200.54
lwr	93.78	52.45
lelb	90.25	80.49
lsho	79.67	95.99
rsho	92.01	91.37
relb	98.77	72.9
rwr	106.12	51.46
hbot	85.25	92.36
htop	74.97	77.19
		
lank	82.44	157.88
lkne	66.78	141.94
lhip	57.38	123.13
rhip	72.73	110.86
rkne	107.18	122.35
rank	148.2	119.22
lwr	21.06	17.86
lelb	18.86	58.61
lsho	28.89	80.56
rsho	57.07	73.5
relb	66.47	97.27
rwr	41.41	108.24
hbot	41.73	73.24
htop	34.84	56.26
		
lank	36.99	223.82
lkne	64.28	189.61
lhip	84.06	164.35
rhip	99.07	165.95
rkne	101.34	196.64
rank	102.94	235.65
lwr	37.9	155.72
lelb	62.46	138.45
lsho	76.56	123.75
rsho	98.84	115.75
relb	101.34	91.77
rwr	100.21	66.84
hbot	88.38	118.31
htop	82.02	101.69
		
lank	25.25	117.27
lkne	47.49	90.39
lhip	25.72	62.33
rhip	25.96	60.64
rkne	41.34	92.25
rank	33.29	121.16
lwr	43.12	38.84
lelb	48.44	31.57
lsho	57.2	28.7
rsho	58.15	28.02
relb	48.56	32.25
rwr	43.23	39.18
hbot	58.38	28.7
htop	67.14	17.71
		
lank	31.57	145.54
lkne	47.29	121.46
lhip	42.86	90.62
rhip	56.59	91.22
rkne	51.01	128.23
rank	49.44	155.49
lwr	51.73	70.53
lelb	24.99	65.75
lsho	35	43.87
rsho	61.16	45.46
relb	71.45	55.61
rwr	90.89	50.23
hbot	47.72	40.09
htop	47.72	17.4
		
lank	57.08	185.05
lkne	40.44	149.56
lhip	50.32	114.08
rhip	63.83	112.91
rkne	47.19	147.7
rank	64.49	172.44
lwr	31.06	19.07
lelb	35.17	47.31
lsho	49.67	65.76
rsho	72.72	70.19
relb	82.44	51.75
rwr	90.51	30.97
hbot	59.22	69.72
htop	60.04	48.71
		
lank	171.15	253.49
lkne	176.44	213.72
lhip	187.68	178.63
rhip	180.4	178.63
rkne	179.74	217.23
rank	214.78	242.57
lwr	143.38	159.52
lelb	166.52	155.23
lsho	179.08	132.23
rsho	198.25	134.96
relb	181.73	139.25
rwr	188.34	116.63
hbot	179.74	124.82
htop	174.45	107.67
		
lank	42.89	143.23
lkne	106.2	115.22
lhip	130.12	80.32
rhip	123.09	79.5
rkne	131.53	117.25
rank	118.87	151.76
lwr	134.81	86
lelb	110.43	56.77
lsho	142.78	45.61
rsho	173.27	56.77
relb	164.36	87.83
rwr	146.07	79.71
hbot	161.07	51.7
htop	171.86	31.2
		
lank	81.92	166.55
lkne	78.36	136.74
lhip	77.41	110.07
rhip	93.32	110.59
rkne	90.47	137.52
rank	92.37	168.12
lwr	63.87	104.58
lelb	62.44	87.58
lsho	70.76	63.52
rsho	101.63	64.04
relb	109.23	88.36
rwr	114.21	101.96
hbot	85.48	57.24
htop	86.67	40.77
		
lank	9.1	149.62
lkne	33.71	120.81
lhip	43.9	93.76
rhip	64.47	89.69
rkne	83.88	118.15
rank	93.5	111.44
lwr	29.67	77.5
lelb	38.7	68.66
lsho	40.05	46.21
rsho	67.54	44.79
relb	61.97	70.6
rwr	38.7	66.71
hbot	55.43	38.08
htop	58.7	20.22
		
lank	38.56	158.84
lkne	65.26	134.8
lhip	65.26	93.53
rhip	49.28	94.66
rkne	60.67	130.04
rank	67.13	170.86
lwr	66.79	73.8
lelb	41.62	71.08
lsho	46.04	46.81
rsho	70.36	50.67
relb	80.91	60.65
rwr	75.3	69.04
hbot	61.18	47.27
htop	66.28	30.03
		
lank	77.87	187.11
lkne	78.49	150.82
lhip	85.04	115.97
rhip	101.86	114.54
rkne	117.45	149.97
rank	118.69	181.68
lwr	44.52	76.26
lelb	60.73	90.54
lsho	75.06	70.26
rsho	104.67	68.83
relb	115.58	91.11
rwr	111.52	112.83
hbot	91.58	63.4
htop	90.33	43.69
		
lank	41.7	156.06
lkne	41.5	118.51
lhip	38.28	80.25
rhip	54.97	77.16
rkne	62.01	110.53
rank	50.55	104.55
lwr	28.83	20.39
lelb	7.91	28.01
lsho	32.05	29.46
rsho	61	35.81
relb	73.67	51.95
rwr	85.94	68.46
hbot	46.32	28.37
htop	47.13	8.61
		
lank	82.67	199.15
lkne	79.6	156.94
lhip	73.76	120.36
rhip	93.43	122.54
rkne	93.12	156
rank	80.52	186.65
lwr	84.82	115.67
lelb	62.38	98.16
lsho	71.6	74.39
rsho	102.65	77.83
relb	106.96	100.66
rwr	101.73	69.7
hbot	90.97	73.77
htop	97.73	52.19
		
lank	20.75	133.52
lkne	52.45	104.92
lhip	52.93	76.32
rhip	51.01	76.13
rkne	69.26	105.3
rank	70.7	138.28
lwr	42.2	84.14
lelb	43.48	57.82
lsho	51.49	32.66
rsho	63.49	28.84
relb	57.57	49.63
rwr	68.46	72.89
hbot	64.94	27.7
htop	75.34	15.69
		
lank	44.95	184.08
lkne	53.18	150.15
lhip	62.94	113.23
rhip	79.39	112.23
rkne	86.85	149.9
rank	86.85	175.1
lwr	49.58	63.09
lelb	49.58	88.78
lsho	59.86	66.08
rsho	84.79	67.58
relb	98.93	55.11
rwr	109.72	33.16
hbot	74.77	63.59
htop	78.62	43.13
		
lank	102.64	190.89
lkne	79	171.9
lhip	93.66	145.82
rhip	108.03	143.25
rkne	107.43	169.96
rank	115.51	198.29
lwr	63.14	74.04
lelb	60.75	98.5
lsho	81.4	98.82
rsho	103.54	98.82
relb	99.05	90.45
rwr	78.4	75
hbot	88.58	91.42
htop	92.77	76.61
		
lank	57.9	138.92
lkne	52.41	102.57
lhip	42.88	85.8
rhip	61.75	87.04
rkne	75.3	102.92
rank	73.66	140.34
lwr	52.96	45.21
lelb	27.86	47.68
lsho	41.23	37.62
rsho	62.12	42.74
relb	72.92	56.68
rwr	102.23	64.98
hbot	51.31	42.74
htop	51.12	26.68
		
lank	12.02	136.98
lkne	35.4	108.87
lhip	61.93	71.04
rhip	74.74	82.5
rkne	79.56	118.39
rank	69.91	152.98
lwr	100.53	16.56
lelb	99.78	29.75
lsho	107.02	42.07
rsho	110.17	69.31
relb	98.48	82.28
rwr	83.46	100.66
hbot	117.04	52.45
htop	125.02	40.56
		
lank	100.71	196.98
lkne	100.34	166.72
lhip	98.83	130.1
rhip	115.75	129.19
rkne	113.87	167.93
rank	115.38	191.23
lwr	55.21	118.6
lelb	74.39	104.98
lsho	93.19	83.19
rsho	122.9	84.1
relb	137.94	101.65
rwr	159.37	117.39
hbot	106.73	79.86
htop	106.73	59.29
		
lank	70.9	189.3
lkne	69.78	144.56
lhip	74.61	117.31
rhip	90.2	105.55
rkne	125.85	120.47
rank	129.19	155.74
lwr	75.72	135.38
lelb	63.47	105.27
lsho	72.01	70.28
rsho	92.06	62.54
relb	100.23	73.72
rwr	125.48	53.36
hbot	91.32	61.1
htop	92.8	40.45
		
lank	76.53	154.09
lkne	104.92	111.26
lhip	129.21	83.23
rhip	138.49	81.45
rkne	128.67	123.69
rank	172.89	146
lwr	89.36	59.34
lelb	115.84	41.18
lsho	149.96	25.98
rsho	135.22	53.22
relb	116.93	64.87
rwr	89.36	66.65
hbot	141.77	35.46
htop	134.4	12.56
		
lank	24.3	155.78
lkne	46.86	125.28
lhip	57.41	89.65
rhip	51.95	90.51
rkne	74.15	122.5
rank	81.61	157.06
lwr	60.14	103.31
lelb	53.23	73.65
lsho	56.32	44.43
rsho	61.23	45.28
relb	60.14	64.05
rwr	79.24	83.25
hbot	61.96	39.1
htop	64.87	16.06
		
lank	39.11	180.19
lkne	60	133.97
lhip	96.2	107
rhip	115.46	99.05
rkne	116.16	135.65
rank	103.16	177.26
lwr	17.06	84.2
lelb	45.37	78.76
lsho	74.85	69.35
rsho	97.82	57.43
relb	120.8	38.61
rwr	118.01	20.83
hbot	79.26	54.71
htop	67.42	35.47
		
lank	17.39	184.29
lkne	21.02	158.45
lhip	33.41	116.61
rhip	50.23	119.45
rkne	47.4	151.74
rank	38.65	178.34
lwr	26	87.94
lelb	20.62	87.16
lsho	42.96	68.3
rsho	74.59	82.77
relb	66.25	106.79
rwr	64.23	111.44
hbot	59.52	72.44
htop	65.71	46.86
		
lank	184.06	199.35
lkne	194.25	140.6
lhip	196.65	117.15
rhip	223.63	119.08
rkne	242.21	147.77
rank	270.98	169.29
lwr	130.71	87.08
lelb	174.47	93.98
lsho	208.04	77.71
rsho	243.41	77.71
relb	270.38	78.26
rwr	312.35	69.16
hbot	221.23	81.02
htop	221.83	56.47
		
lank	58.49	188.27
lkne	67.03	143.8
lhip	70.15	107.96
rhip	80.35	107.96
rkne	90.14	142.49
rank	87.43	180.95
lwr	77.65	97.49
lelb	52.04	82.58
lsho	72.24	61.13
